product,timestamp,split,model,iterations,convergence_gap,active_nodes,operator_scale,operator_norm,contraction_bound
n95,2020-06-23 00:00:00+00:00,calibration,ACM-4 (independent),3,2.773062621141964e-05,2548,0.07259462616140665,1.2620194391538075,0.34106238270261735
n95,2020-06-23 00:00:00+00:00,calibration,ACM-4 (independent),3,2.787574399121251e-05,2548,0.07259462616140665,1.2620194391538075,0.34106238270261735
n95,2020-06-25 00:00:00+00:00,calibration,ACM-4 (independent),3,3.811249563850927e-05,2551,0.07255526149501226,1.2620214179291884,0.34106291746921863
n95,2020-06-25 00:00:00+00:00,calibration,ACM-4 (independent),3,2.655952843239051e-05,2551,0.07255526149501226,1.2620214179291884,0.34106291746921863
n95,2020-07-08 00:00:00+00:00,validation,ACM-4 (independent),3,4.0886175928900315e-05,2458,0.0737753331382254,1.2629573649149661,0.34131585835043576
n95,2020-07-21 00:00:00+00:00,validation,ACM-4 (independent),3,5.4700606553936826e-05,1483,0.09559334219277675,1.255242379559891,0.3392308735981549
n95,2020-07-29 01:25:02.054000+00:00,validation,ACM-4 (independent),4,9.0519080556406e-06,828,0.127964228028874,1.2534889666982054,0.33875701150862253
n95,2020-07-29 01:25:05.569000+00:00,validation,ACM-4 (independent),1,5.70256598808605e-06,828,0.127964228028874,1.2534889666982054,0.33875701150862253
n95,2020-07-29 01:25:10.323000+00:00,validation,ACM-4 (independent),2,2.377429580069368e-05,828,0.127964228028874,1.2534889666982054,0.33875701150862253
n95,2020-08-09 17:40:00.001000+00:00,validation,ACM-4 (independent),4,5.972416713843909e-06,701,0.1385557094866209,1.2546248188199758,0.33906397701091984
n95,2020-09-17 14:49:15.387000+00:00,validation,ACM-4 (independent),5,3.397662126659873e-05,165,0.27526755770475075,1.2651965831772005,0.3419210099766428
n95,2020-09-29 20:29:37.026000+00:00,validation,ACM-4 (independent),5,2.1693633718011807e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 20:30:29.173000+00:00,validation,ACM-4 (independent),4,1.1361605041060319e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 20:31:16.085000+00:00,validation,ACM-4 (independent),2,6.904560121367975e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 20:36:42.596000+00:00,validation,ACM-4 (independent),4,8.626956472440606e-06,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 20:38:04.726000+00:00,validation,ACM-4 (independent),2,1.3804188515043059e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 20:53:56.482000+00:00,validation,ACM-4 (independent),3,1.5046937924145798e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 21:08:09.906000+00:00,validation,ACM-4 (independent),3,1.0808373265697169e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 21:09:49.881000+00:00,validation,ACM-4 (independent),2,1.380312406895623e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 21:23:06.803000+00:00,validation,ACM-4 (independent),2,8.281538334009575e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 21:42:25.341000+00:00,validation,ACM-4 (independent),3,2.2630813319379772e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-09-29 22:15:57.843000+00:00,validation,ACM-4 (independent),4,5.754121347295582e-05,127,0.3100807155214794,1.271060839898747,0.34350583292641573
n95,2020-10-06 05:38:05.418000+00:00,validation,ACM-4 (independent),5,1.270815034670747e-05,121,0.31790008067821096,1.268870547833682,0.34291390366815755
n95,2020-11-25 01:20:47.032000+00:00,validation,ACM-4 (independent),6,4.671899286529113e-05,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:23:40.217000+00:00,validation,ACM-4 (independent),1,8.01374426351309e-06,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:24:35.287000+00:00,validation,ACM-4 (independent),1,1.9531113872039985e-06,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:25:34.362000+00:00,validation,ACM-4 (independent),1,3.7664044472141e-07,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:27:43.049000+00:00,validation,ACM-4 (independent),1,8.532372178238212e-08,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:28:07.488000+00:00,validation,ACM-4 (independent),1,1.7349565895052876e-08,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:28:52.014000+00:00,validation,ACM-4 (independent),1,3.797360204060851e-09,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:36:47.434000+00:00,validation,ACM-4 (independent),1,7.909270738348795e-10,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:37:14.960000+00:00,validation,ACM-4 (independent),1,1.7037676824926962e-10,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:47:05.219000+00:00,validation,ACM-4 (independent),1,3.5876912551913165e-11,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:47:33.196000+00:00,validation,ACM-4 (independent),1,7.67202967821845e-12,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:47:58.953000+00:00,validation,ACM-4 (independent),1,1.623590151211829e-12,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-11-25 01:51:36.992000+00:00,validation,ACM-4 (independent),1,3.4600100562443004e-13,72,0.4353458902464323,1.2462163892738678,0.3367915880707736
n95,2020-12-18 04:49:22.924000+00:00,validation,ACM-4 (independent),6,3.523062278401601e-05,71,0.44588707060106125,1.2371342386299318,0.33433712513416314
n95,2020-12-18 04:50:14.353000+00:00,validation,ACM-4 (independent),4,1.6979933650546064e-05,71,0.44588707060106125,1.2371342386299318,0.33433712513416314
n95,2021-01-13 15:06:58.314000+00:00,test,ACM-4 (independent),5,3.8220891246804056e-05,101,0.3601359799123356,1.2608931126606353,0.3407579915137463
n95,2021-01-13 15:08:15.321000+00:00,test,ACM-4 (independent),3,7.149318022459106e-05,101,0.3601359799123356,1.2608931126606353,0.3407579915137463
n95,2021-01-13 15:09:57.742000+00:00,test,ACM-4 (independent),3,7.35063472620534e-05,101,0.3601359799123356,1.2608931126606353,0.3407579915137463
n95,2021-01-13 15:10:36.173000+00:00,test,ACM-4 (independent),3,5.390087314177672e-05,101,0.3601359799123356,1.2608931126606353,0.3407579915137463
n95,2021-01-18 21:56:33.211000+00:00,test,ACM-4 (independent),5,6.042843743836457e-06,148,0.3061532246336493,1.245048321630612,0.3364759162822045
n95,2021-02-24 07:33:27.950000+00:00,test,ACM-4 (independent),5,1.4146565214867568e-05,152,0.29777490010183566,1.2484256627026185,0.33738864706707283
n95,2021-02-25 19:26:49.047000+00:00,test,ACM-4 (independent),4,7.749153846587503e-05,153,0.2968333680298961,1.2483405588945942,0.33736564765308497
n95,2021-03-02 19:09:23.329000+00:00,test,ACM-4 (independent),4,8.340587780927833e-05,151,0.29735956032034,1.2495278060092943,0.33768650271857265
n95,2021-03-02 19:46:07.690000+00:00,test,ACM-4 (independent),3,5.0266517858332804e-05,150,0.29848262921605245,1.249292431569218,0.33762289247227284
n95,2021-03-26 15:22:09.733000+00:00,test,ACM-4 (independent),5,9.05588314575878e-06,187,0.2617090413434487,1.2630752061897244,0.34134770510707263
n95,2021-04-22 19:21:48.925000+00:00,test,ACM-4 (independent),5,3.706246146456538e-05,163,0.2740266834090426,1.2709826796039776,0.34348471000584907
n95,2021-05-04 17:00:41.851000+00:00,test,ACM-4 (independent),5,3.420288814470762e-05,165,0.2735036393090049,1.2698481475093801,0.3431781012425994
n95,2021-05-12 21:21:12.575000+00:00,test,ACM-4 (independent),4,5.513155950986892e-06,162,0.27439429487111566,1.2717012994898589,0.3436789179577492
surgical_mask,2020-04-05 00:00:00+00:00,calibration,ACM-4 (independent),6,9.182216069686389e-05,15,0.8196866863860612,1.2759092276344244,0.34481611597126727
surgical_mask,2020-04-24 00:00:00+00:00,calibration,ACM-4 (independent),3,8.391637412641373e-05,1279,0.10287991420030251,1.26061372231999,0.34068248591349304
surgical_mask,2020-04-24 00:00:00+00:00,calibration,ACM-4 (independent),1,1.8453136674811965e-06,1279,0.10287991420030251,1.26061372231999,0.34068248591349304
surgical_mask,2020-04-25 00:00:00+00:00,calibration,ACM-4 (independent),3,6.512292680510567e-05,1397,0.09749359153288104,1.265646724469648,0.3420426612420607
surgical_mask,2020-04-25 00:00:00+00:00,calibration,ACM-4 (independent),2,3.6170222256104445e-05,1397,0.09749359153288104,1.265646724469648,0.3420426612420607
surgical_mask,2020-04-26 00:00:00+00:00,calibration,ACM-4 (independent),3,3.438636636310388e-05,1475,0.09479075124106856,1.2658882016066824,0.342107920750092
surgical_mask,2020-04-27 00:00:00+00:00,calibration,ACM-4 (independent),3,4.5251884639885276e-05,1538,0.09277452316994257,1.2659278350994536,0.34211863175268037
surgical_mask,2020-04-27 00:00:00+00:00,calibration,ACM-4 (independent),3,5.018065824992585e-05,1538,0.09277452316994257,1.2659278350994536,0.34211863175268037
surgical_mask,2020-04-27 00:00:00+00:00,calibration,ACM-4 (independent),3,4.252535632126575e-05,1538,0.09277452316994257,1.2659278350994536,0.34211863175268037
surgical_mask,2020-04-27 00:00:00+00:00,calibration,ACM-4 (independent),3,5.073618240342137e-05,1538,0.09277452316994257,1.2659278350994536,0.34211863175268037
surgical_mask,2020-04-27 00:00:00+00:00,calibration,ACM-4 (independent),3,3.1024470133256266e-05,1538,0.09277452316994257,1.2659278350994536,0.34211863175268037
surgical_mask,2020-04-29 00:00:00+00:00,calibration,ACM-4 (independent),3,4.8003168609866975e-05,1696,0.08837858231778781,1.2652578455784285,0.34193756621966465
surgical_mask,2020-05-06 00:00:00+00:00,calibration,ACM-4 (independent),3,5.375797821793871e-05,1893,0.08389574448141954,1.2637119723963794,0.34151979199648846
surgical_mask,2020-05-08 00:00:00+00:00,calibration,ACM-4 (independent),3,3.445787635530939e-05,1900,0.08369871856548428,1.2640252529919156,0.3416044564818784
surgical_mask,2020-05-29 00:00:00+00:00,calibration,ACM-4 (independent),3,5.280094800275137e-05,1921,0.08328558800600158,1.2637685068279738,0.34153507049961296
surgical_mask,2020-05-29 00:00:00+00:00,calibration,ACM-4 (independent),1,2.1204321275281046e-05,1921,0.08328558800600158,1.2637685068279738,0.34153507049961296
surgical_mask,2020-06-02 00:00:00+00:00,calibration,ACM-4 (independent),3,2.337130640067686e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-02 00:00:00+00:00,calibration,ACM-4 (independent),1,6.301092526594942e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-02 00:00:00+00:00,calibration,ACM-4 (independent),1,7.03603151428478e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-02 00:00:00+00:00,calibration,ACM-4 (independent),3,3.6202851221744936e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-03 00:00:00+00:00,calibration,ACM-4 (independent),3,2.3147305291792986e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-03 00:00:00+00:00,calibration,ACM-4 (independent),3,3.35900267038336e-05,1936,0.08301308641330438,1.263561237305961,0.3414790556437034
surgical_mask,2020-06-05 00:00:00+00:00,calibration,ACM-4 (independent),3,5.8970299431249096e-05,1952,0.08274806753758256,1.2630621575903225,0.3413441787062385
surgical_mask,2020-06-09 00:00:00+00:00,calibration,ACM-4 (independent),3,2.1124579194564674e-05,1972,0.08233050084189347,1.2630771050570042,0.34134821827840645
surgical_mask,2020-06-11 00:00:00+00:00,calibration,ACM-4 (independent),3,1.7027419988324688e-05,1996,0.08188707251304733,1.2628541163039915,0.34128795528002553
surgical_mask,2020-06-11 00:00:00+00:00,calibration,ACM-4 (independent),1,6.810118223998796e-05,1996,0.08188707251304733,1.2628541163039915,0.34128795528002553
surgical_mask,2020-06-11 00:00:00+00:00,calibration,ACM-4 (independent),1,4.823269207054892e-05,1996,0.08188707251304733,1.2628541163039915,0.34128795528002553
surgical_mask,2020-06-12 00:00:00+00:00,calibration,ACM-4 (independent),3,1.634330334876477e-05,2005,0.08161371690625172,1.2633676464912567,0.34142673747610314
surgical_mask,2020-06-13 00:00:00+00:00,calibration,ACM-4 (independent),3,3.8821209500994325e-05,2009,0.08145404580348109,1.2638358152782745,0.3415532606952022
surgical_mask,2020-06-15 00:00:00+00:00,calibration,ACM-4 (independent),3,3.4578482865921245e-05,2012,0.08139339910279672,1.2638183227597033,0.34154853331947543
surgical_mask,2020-06-15 00:00:00+00:00,calibration,ACM-4 (independent),3,3.28429287160259e-05,2012,0.08139339910279672,1.2638183227597033,0.34154853331947543
surgical_mask,2020-06-15 00:00:00+00:00,calibration,ACM-4 (independent),1,3.891997625626864e-06,2012,0.08139339910279672,1.2638183227597033,0.34154853331947543
surgical_mask,2020-06-23 00:00:00+00:00,calibration,ACM-4 (independent),3,4.78301175658169e-05,2050,0.08075798819209402,1.262788980827057,0.34127035233329384
surgical_mask,2020-06-24 00:00:00+00:00,calibration,ACM-4 (independent),3,3.99820180788657e-05,2054,0.08066543743170757,1.2629047504995607,0.34130163923674706
surgical_mask,2020-06-25 00:00:00+00:00,calibration,ACM-4 (independent),3,3.9891736351660434e-05,2058,0.08063110727195938,1.262668579011318,0.3412378135871513
surgical_mask,2020-06-25 00:00:00+00:00,calibration,ACM-4 (independent),3,3.273900268724317e-05,2058,0.08063110727195938,1.262668579011318,0.3412378135871513
surgical_mask,2020-07-07 00:00:00+00:00,validation,ACM-4 (independent),3,4.665910889495306e-05,2041,0.08075977117224396,1.2638836280218175,0.3415661821508711
surgical_mask,2020-07-07 00:00:00+00:00,validation,ACM-4 (independent),3,3.3076568637213644e-05,2041,0.08075977117224396,1.2638836280218175,0.3415661821508711
surgical_mask,2020-07-10 00:00:00+00:00,validation,ACM-4 (independent),3,4.497572011685769e-05,1849,0.08482260180542756,1.264221169443173,0.34165740315575954
surgical_mask,2020-07-13 00:00:00+00:00,validation,ACM-4 (independent),3,5.704972300518696e-05,1693,0.08921255771812953,1.2606786555139855,0.3407000341929993
surgical_mask,2020-07-29 01:25:02.054000+00:00,validation,ACM-4 (independent),4,1.1060863576231594e-05,625,0.14517738833197127,1.2590618817774792,0.3402630990034482
surgical_mask,2020-08-04 03:58:56.007000+00:00,validation,ACM-4 (independent),3,6.77413934144222e-05,520,0.15953987332816727,1.2582898827523334,0.34005446527024924
surgical_mask,2020-08-09 17:40:00.001000+00:00,validation,ACM-4 (independent),4,1.0569314552702665e-05,518,0.15928934094680713,1.2593152326766692,0.34033156741103116
